user_id,item_id,story,casting,direction,images,music,rating
0lM8DQaFdDqmh_VMa7d5/,338090,4,5,5,5,5,5.0
0lM8DQaFdDqmh_VMa7d5/,339180,2,3,3,4,3,3.0
0lM8DQaFdDqmh_VMa7d5/,340828,3,4,3,3,3,3.0
0lM8DQaFdDqmh_VMa7d5/,342575,3,4,3,3,3,3.0
0lM8DQaFdDqmh_VMa7d5/,339354,2,3,2,1,2,2.0
0lM8DQaFdDqmh_VMa7d5/,343336,4,5,4,4,4,4.0
0lM8DQaFdDqmh_VMa7d5/,341701,3,4,3,3,4,4.0
0lM8DQaFdDqmh_VMa7d5/,343946,2,2,3,2,2,2.0
0lM8DQaFdDqmh_VMa7d5/,343527,3,4,4,4,3,4.0
0lM8DQaFdDqmh_VMa7d5/,341804,2,3,2,2,2,2.0
0lM8DQaFdDqmh_VMa7d5/,336897,3,3,2,3,2,3.0
0lM8DQaFdDqmh_VMa7d5/,335594,3,5,5,4,4,4.0
0lM8DQaFdDqmh_VMa7d5/,341641,3,4,4,4,4,4.0
0lM8DQaFdDqmh_VMa7d5/,341643,1,3,2,2,2,2.0
1g0giPOSZyO3A7s.xOk_SVI-/,329605,3,5,5,4,4,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,342158,2,3,3,4,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,161771,3,2,3,2,1,2.0
1g0giPOSZyO3A7s.xOk_SVI-/,338475,3,4,2,2,1,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,327991,3,3,2,2,2,2.0
1g0giPOSZyO3A7s.xOk_SVI-/,329400,1,2,1,2,1,1.0
1g0giPOSZyO3A7s.xOk_SVI-/,330569,1,3,1,1,1,1.0
1g0giPOSZyO3A7s.xOk_SVI-/,333193,2,2,3,5,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,334058,4,4,5,4,3,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,331380,2,3,4,4,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,7246,2,3,4,3,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,339915,2,3,4,3,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,322281,4,4,3,4,3,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,1281,4,4,4,3,4,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,326203,3,3,3,4,2,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,330418,4,4,3,3,3,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,321979,4,3,5,4,4,4.0
1g0giPOSZyO3A7s.xOk_SVI-/,340494,3,4,3,3,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,9995,4,4,3,3,3,3.0
1g0giPOSZyO3A7s.xOk_SVI-/,336605,3,4,5,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,337910,4,4,4,3,3,4.0
2rC3S1GcZzc5GW2gWA--/,336698,1,3,2,3,4,2.0
2rC3S1GcZzc5GW2gWA--/,339115,3,5,4,4,5,4.0
2rC3S1GcZzc5GW2gWA--/,336592,4,4,4,4,3,4.0
2rC3S1GcZzc5GW2gWA--/,338336,3,4,3,4,4,4.0
2rC3S1GcZzc5GW2gWA--/,346540,3,5,4,5,5,4.0
2rC3S1GcZzc5GW2gWA--/,348084,2,5,5,5,4,4.0
2rC3S1GcZzc5GW2gWA--/,341586,3,4,4,4,3,4.0
2rC3S1GcZzc5GW2gWA--/,343365,3,5,3,3,3,3.0
2rC3S1GcZzc5GW2gWA--/,340335,3,5,4,4,4,4.0
2rC3S1GcZzc5GW2gWA--/,340078,2,5,3,4,3,3.0
2rC3S1GcZzc5GW2gWA--/,334208,1,3,4,3,4,3.0
2rC3S1GcZzc5GW2gWA--/,349260,4,5,4,5,4,4.0
2rC3S1GcZzc5GW2gWA--/,343712,4,5,4,4,4,4.0
2rC3S1GcZzc5GW2gWA--/,340852,2,4,4,4,4,3.0
2rC3S1GcZzc5GW2gWA--/,336481,4,5,4,4,4,4.0
2rC3S1GcZzc5GW2gWA--/,344361,4,5,4,4,4,4.0
2rC3S1GcZzc5GW2gWA--/,337962,3,5,3,3,3,3.0
2rC3S1GcZzc5GW2gWA--/,336755,3,4,4,4,4,3.0
2rC3S1GcZzc5GW2gWA--/,336174,3,5,4,5,3,4.0
3bkYu5yefHj8OoJVC7PtpQ--/,321911,4,4,4,4,3,4.0
3bkYu5yefHj8OoJVC7PtpQ--/,332673,3,4,3,2,2,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,16122,1,1,1,2,1,1.0
3bkYu5yefHj8OoJVC7PtpQ--/,85364,3,1,2,2,2,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,333833,2,2,2,4,2,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,162168,1,4,4,4,3,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,332681,2,2,2,3,2,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,332598,3,3,3,4,3,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,318846,1,1,1,2,1,1.0
3bkYu5yefHj8OoJVC7PtpQ--/,332566,2,3,2,2,2,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,330690,3,4,3,4,4,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,332678,1,2,2,2,2,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,334875,1,1,1,2,2,1.0
3bkYu5yefHj8OoJVC7PtpQ--/,333641,2,3,3,2,2,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,335133,3,2,1,2,2,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,331973,1,2,2,3,1,2.0
3bkYu5yefHj8OoJVC7PtpQ--/,332005,3,3,4,4,3,4.0
3bkYu5yefHj8OoJVC7PtpQ--/,332521,1,3,1,2,1,1.0
3bkYu5yefHj8OoJVC7PtpQ--/,331467,3,4,3,3,2,3.0
3bkYu5yefHj8OoJVC7PtpQ--/,333057,1,1,1,2,2,2.0
5FrGCtKSZy.HI.FdBafUeGoo/,345422,4,4,5,5,5,4.0
5FrGCtKSZy.HI.FdBafUeGoo/,327912,5,5,4,4,5,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,339156,4,5,4,5,4,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,344361,1,4,3,3,3,2.0
5FrGCtKSZy.HI.FdBafUeGoo/,341728,2,4,2,3,1,4.0
5FrGCtKSZy.HI.FdBafUeGoo/,86718,5,5,5,4,4,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,342984,4,5,5,5,4,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,327204,5,5,4,4,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,343365,4,5,3,4,5,4.0
5FrGCtKSZy.HI.FdBafUeGoo/,343523,3,5,4,4,5,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,341884,3,5,4,5,4,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,344222,4,5,3,4,4,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,337503,4,5,4,5,5,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,345692,3,5,5,5,5,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,330245,4,5,3,3,4,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,338319,5,4,3,4,4,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,343176,3,5,3,3,5,4.0
5FrGCtKSZy.HI.FdBafUeGoo/,345554,4,4,4,4,3,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,342623,5,5,4,4,4,5.0
5FrGCtKSZy.HI.FdBafUeGoo/,342733,4,5,4,5,4,5.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,340064,2,4,3,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341452,4,5,4,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,343456,3,4,3,4,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341374,2,3,3,2,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,338649,4,5,5,4,5,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,343721,4,5,3,4,4,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,343529,4,4,4,5,4,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341523,3,5,2,3,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,342205,4,5,3,4,4,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,343507,4,5,4,5,4,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341611,4,5,4,4,4,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,340851,3,4,3,3,2,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,344429,2,4,3,2,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,339915,4,5,4,4,4,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,341293,4,4,3,4,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,342478,3,4,3,2,2,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,340512,3,3,3,4,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,342338,4,5,4,4,5,4.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,344450,3,3,4,4,3,3.0
5MAe8_2DZi_Zcwz74jIcJpZ4/,339228,3,3,2,3,2,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,327916,2,4,3,4,1,2.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,332026,3,5,3,3,3,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,162057,2,5,5,5,5,5.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,326536,3,3,5,5,5,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,321121,5,5,2,3,2,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,324256,4,5,5,5,4,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,239779,4,4,5,4,2,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,161850,3,5,5,5,5,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,160133,4,5,5,5,5,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,20034,5,4,5,5,5,5.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,331111,3,2,2,2,4,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,328546,5,5,3,5,5,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,327839,2,5,4,4,4,4.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,326203,2,4,5,5,3,5.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,319038,3,4,4,4,4,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,2154,3,5,4,4,5,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,18187,2,5,4,4,4,3.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,326246,5,4,5,5,5,5.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,329291,2,4,2,4,1,2.0
7R0DthCbfC2onWmsgA.lxHz8ivlP/,241370,2,2,2,4,4,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,324252,3,3,2,2,2,3.0
7XiR5NKdbCHrkcg86RtxSYY-/,327925,2,3,2,4,4,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,324028,2,2,2,3,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,240267,2,3,3,3,2,3.0
7XiR5NKdbCHrkcg86RtxSYY-/,331816,5,5,4,4,4,5.0
7XiR5NKdbCHrkcg86RtxSYY-/,322922,2,2,1,2,2,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,159857,1,4,1,2,2,1.0
7XiR5NKdbCHrkcg86RtxSYY-/,238161,3,5,3,3,5,3.0
7XiR5NKdbCHrkcg86RtxSYY-/,321766,4,5,2,2,2,4.0
7XiR5NKdbCHrkcg86RtxSYY-/,239553,2,3,1,2,2,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,239785,2,3,2,4,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,324789,3,4,3,2,3,3.0
7XiR5NKdbCHrkcg86RtxSYY-/,322731,1,3,3,3,3,1.0
7XiR5NKdbCHrkcg86RtxSYY-/,320059,2,5,2,5,4,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,322931,2,2,1,4,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,322605,3,5,3,4,4,4.0
7XiR5NKdbCHrkcg86RtxSYY-/,16247,4,3,4,4,3,4.0
7XiR5NKdbCHrkcg86RtxSYY-/,161819,2,3,2,1,2,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,318646,2,2,1,2,3,2.0
7XiR5NKdbCHrkcg86RtxSYY-/,322041,4,4,4,5,4,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,241894,4,5,5,5,5,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,335122,2,3,4,4,2,3.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,6006,5,5,4,4,3,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,324203,3,5,4,3,2,3.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,236576,3,4,5,5,3,3.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,334516,3,4,5,5,5,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,332244,4,5,4,4,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,159595,3,5,4,4,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,321821,4,5,5,5,5,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,2050,5,4,4,4,3,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,328493,3,4,2,2,2,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,333252,4,5,4,4,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,323638,4,5,5,5,3,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,83416,5,4,4,3,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,323681,4,5,5,5,5,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,237101,4,4,4,5,3,4.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,237373,4,4,5,5,5,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,327925,5,5,5,4,4,5.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,327838,2,4,4,4,3,3.0
8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,334855,3,4,4,5,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,341849,5,5,5,4,4,5.0
9QziJTuCdDrtECq39.yTfEtKhw--/,343237,3,4,3,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,339309,4,4,3,3,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,338081,2,3,2,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,339180,5,5,5,5,4,5.0
9QziJTuCdDrtECq39.yTfEtKhw--/,338137,4,5,4,4,4,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,343639,4,4,4,3,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,330179,4,5,5,5,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,332430,3,3,4,5,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,342785,4,5,4,3,4,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,339230,5,5,5,4,3,5.0
9QziJTuCdDrtECq39.yTfEtKhw--/,330912,5,5,5,5,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,333627,3,3,3,4,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,342363,5,4,5,4,4,5.0
9QziJTuCdDrtECq39.yTfEtKhw--/,340151,2,3,2,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,340493,3,4,2,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,341611,4,5,4,5,3,4.0
9QziJTuCdDrtECq39.yTfEtKhw--/,332390,3,2,2,3,3,3.0
9QziJTuCdDrtECq39.yTfEtKhw--/,342623,2,4,2,2,2,2.0
9QziJTuCdDrtECq39.yTfEtKhw--/,333520,2,3,3,4,3,2.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322385,4,5,4,5,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,162764,3,3,3,3,4,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,18189,5,5,5,4,4,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,16993,4,5,5,5,5,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322311,3,4,4,5,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,324445,2,4,3,5,3,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,319046,3,4,5,5,5,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,18931,4,5,4,4,4,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,159875,5,4,5,5,4,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,326039,2,4,4,3,4,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,320424,4,5,4,4,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,329605,5,4,5,5,4,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,320487,4,5,5,4,4,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,83647,4,5,5,4,5,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,28680,5,4,4,4,4,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,25222,3,3,4,5,3,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,4801,4,5,5,4,5,5.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,324479,3,5,4,4,3,4.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322769,2,4,3,4,3,3.0
9wk.TsOQeSGwXD9dodbr4JD_4FFW/,51658,5,4,4,5,4,4.0
A6Bt9oqedCAzAHo8nQ--/,331403,5,5,5,4,4,5.0
A6Bt9oqedCAzAHo8nQ--/,332281,2,3,1,1,2,2.0
A6Bt9oqedCAzAHo8nQ--/,324246,4,4,4,3,2,4.0
A6Bt9oqedCAzAHo8nQ--/,327707,4,3,4,4,3,4.0
A6Bt9oqedCAzAHo8nQ--/,327936,3,4,3,4,3,3.0
A6Bt9oqedCAzAHo8nQ--/,324954,3,5,4,5,5,4.0
A6Bt9oqedCAzAHo8nQ--/,322083,3,5,3,3,5,4.0
A6Bt9oqedCAzAHo8nQ--/,323799,4,4,4,4,3,4.0
A6Bt9oqedCAzAHo8nQ--/,324932,3,3,2,2,3,2.0
A6Bt9oqedCAzAHo8nQ--/,323360,4,4,3,3,3,4.0
A6Bt9oqedCAzAHo8nQ--/,322731,3,3,3,2,2,3.0
A6Bt9oqedCAzAHo8nQ--/,327031,5,5,5,4,4,5.0
A6Bt9oqedCAzAHo8nQ--/,333828,4,5,4,4,3,4.0
A6Bt9oqedCAzAHo8nQ--/,328120,4,4,4,5,4,4.0
A6Bt9oqedCAzAHo8nQ--/,10814,5,5,5,5,4,5.0
A6Bt9oqedCAzAHo8nQ--/,319347,3,3,2,2,3,3.0
A6Bt9oqedCAzAHo8nQ--/,239600,5,5,5,4,5,5.0
A6Bt9oqedCAzAHo8nQ--/,335516,5,5,4,4,3,4.0
A6Bt9oqedCAzAHo8nQ--/,325622,5,5,5,5,4,5.0
A6Bt9oqedCAzAHo8nQ--/,329299,4,5,5,5,5,5.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,341611,3,4,3,5,3,4.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,325032,3,3,3,4,4,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,327455,2,4,4,4,3,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,325627,4,3,4,4,3,4.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,324443,2,4,3,5,2,2.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,324789,2,3,3,3,3,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,324286,3,3,5,5,4,4.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,332812,4,5,4,4,4,5.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,327839,3,3,4,4,4,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,326741,2,3,4,4,4,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,327122,2,4,4,3,2,3.0
AG7GE92CdCIDmrJ4vHyieqhCmTt8/,326053,1,3,1,1,2,1.0
