,user_id,item_id,story,casting,direction,images,music,rating
66,0Ks.zdyddD79RZ5kXBAU3A--/,327912,3,5,1,3,5,2.0
67,0Ks.zdyddD79RZ5kXBAU3A--/,331109,1,5,3,5,5,5.0
68,0Ks.zdyddD79RZ5kXBAU3A--/,326216,5,3,3,3,3,4.0
69,0Ks.zdyddD79RZ5kXBAU3A--/,329807,1,5,3,1,3,5.0
70,0Ks.zdyddD79RZ5kXBAU3A--/,329124,1,3,1,5,5,5.0
71,0Ks.zdyddD79RZ5kXBAU3A--/,322994,5,5,3,1,1,4.0
72,0Ks.zdyddD79RZ5kXBAU3A--/,333252,3,3,1,3,3,5.0
73,0Ks.zdyddD79RZ5kXBAU3A--/,329055,3,5,1,3,3,3.0
74,0Ks.zdyddD79RZ5kXBAU3A--/,325624,5,5,1,5,3,4.0
75,0Ks.zdyddD79RZ5kXBAU3A--/,329293,1,1,5,1,3,3.0
76,0Ks.zdyddD79RZ5kXBAU3A--/,334507,3,3,3,1,3,2.0
77,0Ks.zdyddD79RZ5kXBAU3A--/,323987,5,3,3,5,5,5.0
78,0Ks.zdyddD79RZ5kXBAU3A--/,236086,1,5,5,1,5,5.0
79,0Ks.zdyddD79RZ5kXBAU3A--/,327914,1,5,1,5,3,2.0
80,0lM8DQaFdDqmh_VMa7d5/,336481,5,5,1,5,3,4.0
81,0lM8DQaFdDqmh_VMa7d5/,336448,3,3,5,5,5,4.0
82,0lM8DQaFdDqmh_VMa7d5/,339967,5,5,3,5,5,3.0
83,0lM8DQaFdDqmh_VMa7d5/,334235,3,3,1,1,5,4.0
84,0lM8DQaFdDqmh_VMa7d5/,340151,3,5,5,3,3,4.0
85,0lM8DQaFdDqmh_VMa7d5/,337733,3,3,3,5,5,4.0
86,0lM8DQaFdDqmh_VMa7d5/,338090,1,5,5,1,1,5.0
87,0lM8DQaFdDqmh_VMa7d5/,339180,1,5,5,3,3,3.0
88,0lM8DQaFdDqmh_VMa7d5/,340828,5,5,1,5,3,3.0
89,0lM8DQaFdDqmh_VMa7d5/,342575,1,5,5,1,1,3.0
90,0lM8DQaFdDqmh_VMa7d5/,339354,5,5,5,3,3,2.0
91,0lM8DQaFdDqmh_VMa7d5/,343336,1,5,3,1,3,4.0
92,0lM8DQaFdDqmh_VMa7d5/,341701,3,3,3,3,1,4.0
93,0lM8DQaFdDqmh_VMa7d5/,343946,1,5,3,5,1,2.0
94,0lM8DQaFdDqmh_VMa7d5/,343527,3,3,5,3,3,4.0
95,0lM8DQaFdDqmh_VMa7d5/,341804,1,3,1,5,5,2.0
96,0lM8DQaFdDqmh_VMa7d5/,336897,1,5,3,3,1,3.0
97,0lM8DQaFdDqmh_VMa7d5/,335594,3,3,1,5,5,4.0
98,0lM8DQaFdDqmh_VMa7d5/,341641,5,5,1,1,1,4.0
99,0lM8DQaFdDqmh_VMa7d5/,341643,3,3,5,1,3,2.0
100,1g0giPOSZyO3A7s.xOk_SVI-/,329605,3,3,3,3,5,4.0
101,1g0giPOSZyO3A7s.xOk_SVI-/,342158,5,5,5,1,5,3.0
102,1g0giPOSZyO3A7s.xOk_SVI-/,161771,3,1,5,5,1,2.0
103,1g0giPOSZyO3A7s.xOk_SVI-/,338475,5,3,5,3,1,3.0
104,1g0giPOSZyO3A7s.xOk_SVI-/,327991,5,3,1,5,1,2.0
105,1g0giPOSZyO3A7s.xOk_SVI-/,329400,1,1,5,1,5,1.0
106,1g0giPOSZyO3A7s.xOk_SVI-/,330569,3,1,1,1,1,1.0
107,1g0giPOSZyO3A7s.xOk_SVI-/,333193,3,5,1,1,3,3.0
108,1g0giPOSZyO3A7s.xOk_SVI-/,334058,3,5,5,3,1,4.0
109,1g0giPOSZyO3A7s.xOk_SVI-/,331380,1,5,3,1,3,3.0
110,1g0giPOSZyO3A7s.xOk_SVI-/,7246,5,1,3,5,1,3.0
111,1g0giPOSZyO3A7s.xOk_SVI-/,339915,3,5,3,5,5,3.0
112,1g0giPOSZyO3A7s.xOk_SVI-/,322281,3,1,5,5,5,4.0
113,1g0giPOSZyO3A7s.xOk_SVI-/,1281,1,1,1,3,3,3.0
114,1g0giPOSZyO3A7s.xOk_SVI-/,326203,1,1,5,1,3,3.0
115,1g0giPOSZyO3A7s.xOk_SVI-/,330418,1,1,3,1,5,4.0
116,1g0giPOSZyO3A7s.xOk_SVI-/,321979,3,1,1,1,5,4.0
117,1g0giPOSZyO3A7s.xOk_SVI-/,340494,1,3,3,1,5,3.0
118,1g0giPOSZyO3A7s.xOk_SVI-/,9995,5,5,1,1,1,3.0
119,1g0giPOSZyO3A7s.xOk_SVI-/,336605,1,5,5,5,3,4.0
120,2rC3S1GcZzc5GW2gWA--/,337910,1,1,5,3,1,4.0
121,2rC3S1GcZzc5GW2gWA--/,336698,3,3,1,3,5,2.0
122,2rC3S1GcZzc5GW2gWA--/,339115,5,1,1,5,5,4.0
123,2rC3S1GcZzc5GW2gWA--/,336592,1,3,3,3,3,4.0
124,2rC3S1GcZzc5GW2gWA--/,338336,5,1,5,1,3,4.0
125,2rC3S1GcZzc5GW2gWA--/,346540,5,5,3,1,3,4.0
126,2rC3S1GcZzc5GW2gWA--/,348084,5,1,3,5,5,4.0
127,2rC3S1GcZzc5GW2gWA--/,341586,3,3,1,5,3,4.0
128,2rC3S1GcZzc5GW2gWA--/,343365,3,3,3,3,1,3.0
129,2rC3S1GcZzc5GW2gWA--/,340335,5,3,3,3,3,4.0
130,2rC3S1GcZzc5GW2gWA--/,340078,3,5,3,5,5,3.0
131,2rC3S1GcZzc5GW2gWA--/,334208,3,3,1,1,1,3.0
132,2rC3S1GcZzc5GW2gWA--/,349260,3,3,3,3,5,4.0
133,2rC3S1GcZzc5GW2gWA--/,343712,1,1,3,3,1,4.0
134,2rC3S1GcZzc5GW2gWA--/,340852,3,1,1,3,1,3.0
135,2rC3S1GcZzc5GW2gWA--/,336481,1,3,1,5,5,4.0
136,2rC3S1GcZzc5GW2gWA--/,344361,1,5,1,3,5,4.0
137,2rC3S1GcZzc5GW2gWA--/,337962,5,1,1,3,5,3.0
138,2rC3S1GcZzc5GW2gWA--/,336755,3,1,3,3,3,3.0
139,2rC3S1GcZzc5GW2gWA--/,336174,5,1,5,5,5,4.0
140,3bkYu5yefHj8OoJVC7PtpQ--/,321911,5,5,1,3,1,4.0
141,3bkYu5yefHj8OoJVC7PtpQ--/,332673,1,1,1,5,1,3.0
142,3bkYu5yefHj8OoJVC7PtpQ--/,16122,5,1,1,5,3,1.0
143,3bkYu5yefHj8OoJVC7PtpQ--/,85364,3,3,1,5,1,2.0
144,3bkYu5yefHj8OoJVC7PtpQ--/,333833,1,3,1,5,1,2.0
145,3bkYu5yefHj8OoJVC7PtpQ--/,162168,3,1,3,5,1,3.0
146,3bkYu5yefHj8OoJVC7PtpQ--/,332681,5,5,3,3,3,2.0
147,3bkYu5yefHj8OoJVC7PtpQ--/,332598,1,1,3,1,5,3.0
148,3bkYu5yefHj8OoJVC7PtpQ--/,318846,3,5,5,3,3,1.0
149,3bkYu5yefHj8OoJVC7PtpQ--/,332566,5,5,1,3,5,2.0
150,3bkYu5yefHj8OoJVC7PtpQ--/,330690,1,3,5,1,5,3.0
151,3bkYu5yefHj8OoJVC7PtpQ--/,332678,5,1,5,1,5,2.0
152,3bkYu5yefHj8OoJVC7PtpQ--/,334875,5,1,3,3,5,1.0
153,3bkYu5yefHj8OoJVC7PtpQ--/,333641,5,5,5,1,3,2.0
154,3bkYu5yefHj8OoJVC7PtpQ--/,335133,3,3,5,1,1,2.0
155,3bkYu5yefHj8OoJVC7PtpQ--/,331973,3,3,5,3,3,2.0
156,3bkYu5yefHj8OoJVC7PtpQ--/,332005,1,5,3,3,3,4.0
157,3bkYu5yefHj8OoJVC7PtpQ--/,332521,3,1,5,3,3,1.0
158,3bkYu5yefHj8OoJVC7PtpQ--/,331467,5,3,3,5,5,3.0
159,3bkYu5yefHj8OoJVC7PtpQ--/,333057,5,3,1,3,5,2.0
160,5FrGCtKSZy.HI.FdBafUeGoo/,345422,5,5,3,3,3,4.0
161,5FrGCtKSZy.HI.FdBafUeGoo/,327912,5,1,3,1,1,5.0
162,5FrGCtKSZy.HI.FdBafUeGoo/,339156,1,3,5,3,1,5.0
163,5FrGCtKSZy.HI.FdBafUeGoo/,344361,1,1,5,5,1,2.0
164,5FrGCtKSZy.HI.FdBafUeGoo/,341728,5,5,1,1,5,4.0
165,5FrGCtKSZy.HI.FdBafUeGoo/,86718,1,5,1,1,3,5.0
166,5FrGCtKSZy.HI.FdBafUeGoo/,342984,3,3,5,3,3,5.0
167,5FrGCtKSZy.HI.FdBafUeGoo/,327204,3,5,1,5,3,5.0
168,5FrGCtKSZy.HI.FdBafUeGoo/,343365,3,5,1,5,5,4.0
169,5FrGCtKSZy.HI.FdBafUeGoo/,343523,1,5,5,1,1,5.0
170,5FrGCtKSZy.HI.FdBafUeGoo/,341884,1,5,1,5,5,5.0
171,5FrGCtKSZy.HI.FdBafUeGoo/,344222,1,5,3,5,3,5.0
172,5FrGCtKSZy.HI.FdBafUeGoo/,337503,3,3,5,1,5,5.0
173,5FrGCtKSZy.HI.FdBafUeGoo/,345692,5,1,5,3,5,5.0
174,5FrGCtKSZy.HI.FdBafUeGoo/,330245,3,1,5,5,5,5.0
175,5FrGCtKSZy.HI.FdBafUeGoo/,338319,3,1,1,1,5,5.0
176,5FrGCtKSZy.HI.FdBafUeGoo/,343176,3,5,1,5,3,4.0
177,5FrGCtKSZy.HI.FdBafUeGoo/,345554,1,1,5,5,1,5.0
178,5FrGCtKSZy.HI.FdBafUeGoo/,342623,5,5,1,3,5,5.0
179,5FrGCtKSZy.HI.FdBafUeGoo/,342733,5,5,3,1,3,5.0
180,5MAe8_2DZi_Zcwz74jIcJpZ4/,340064,5,5,1,5,3,3.0
181,5MAe8_2DZi_Zcwz74jIcJpZ4/,341452,3,5,1,5,3,3.0
182,5MAe8_2DZi_Zcwz74jIcJpZ4/,343456,5,3,3,3,5,3.0
183,5MAe8_2DZi_Zcwz74jIcJpZ4/,341374,1,3,1,1,1,3.0
184,5MAe8_2DZi_Zcwz74jIcJpZ4/,338649,1,5,5,3,1,4.0
185,5MAe8_2DZi_Zcwz74jIcJpZ4/,343721,5,1,5,1,1,4.0
186,5MAe8_2DZi_Zcwz74jIcJpZ4/,343529,1,3,3,1,3,4.0
187,5MAe8_2DZi_Zcwz74jIcJpZ4/,341523,5,3,1,3,3,3.0
188,5MAe8_2DZi_Zcwz74jIcJpZ4/,342205,1,1,3,1,5,4.0
189,5MAe8_2DZi_Zcwz74jIcJpZ4/,343507,3,1,5,3,3,4.0
190,5MAe8_2DZi_Zcwz74jIcJpZ4/,341611,1,1,5,3,3,4.0
191,5MAe8_2DZi_Zcwz74jIcJpZ4/,340851,1,1,3,1,1,3.0
192,5MAe8_2DZi_Zcwz74jIcJpZ4/,344429,3,3,5,1,5,3.0
193,5MAe8_2DZi_Zcwz74jIcJpZ4/,339915,1,1,1,3,5,4.0
194,5MAe8_2DZi_Zcwz74jIcJpZ4/,341293,3,5,5,5,3,3.0
195,5MAe8_2DZi_Zcwz74jIcJpZ4/,342478,1,1,1,3,3,3.0
196,5MAe8_2DZi_Zcwz74jIcJpZ4/,340512,3,1,5,3,3,3.0
197,5MAe8_2DZi_Zcwz74jIcJpZ4/,342338,5,5,5,1,1,4.0
198,5MAe8_2DZi_Zcwz74jIcJpZ4/,344450,5,1,3,3,3,3.0
199,5MAe8_2DZi_Zcwz74jIcJpZ4/,339228,1,1,1,1,5,3.0
200,7R0DthCbfC2onWmsgA.lxHz8ivlP/,327916,1,5,1,1,3,2.0
201,7R0DthCbfC2onWmsgA.lxHz8ivlP/,332026,5,1,3,1,3,3.0
202,7R0DthCbfC2onWmsgA.lxHz8ivlP/,162057,5,5,1,5,1,5.0
203,7R0DthCbfC2onWmsgA.lxHz8ivlP/,326536,5,1,5,1,5,3.0
204,7R0DthCbfC2onWmsgA.lxHz8ivlP/,321121,3,1,1,5,3,4.0
205,7R0DthCbfC2onWmsgA.lxHz8ivlP/,324256,3,5,3,1,3,4.0
206,7R0DthCbfC2onWmsgA.lxHz8ivlP/,239779,1,1,3,5,1,4.0
207,7R0DthCbfC2onWmsgA.lxHz8ivlP/,161850,5,5,5,1,1,4.0
208,7R0DthCbfC2onWmsgA.lxHz8ivlP/,160133,3,3,3,5,3,4.0
209,7R0DthCbfC2onWmsgA.lxHz8ivlP/,20034,1,3,3,3,1,5.0
210,7R0DthCbfC2onWmsgA.lxHz8ivlP/,331111,1,1,5,1,1,3.0
211,7R0DthCbfC2onWmsgA.lxHz8ivlP/,328546,5,5,5,5,3,4.0
212,7R0DthCbfC2onWmsgA.lxHz8ivlP/,327839,1,3,1,1,1,4.0
213,7R0DthCbfC2onWmsgA.lxHz8ivlP/,326203,1,5,3,3,1,5.0
214,7R0DthCbfC2onWmsgA.lxHz8ivlP/,319038,5,5,5,3,1,3.0
215,7R0DthCbfC2onWmsgA.lxHz8ivlP/,2154,3,5,5,5,1,3.0
216,7R0DthCbfC2onWmsgA.lxHz8ivlP/,18187,5,3,3,5,3,3.0
217,7R0DthCbfC2onWmsgA.lxHz8ivlP/,326246,3,3,5,5,5,5.0
218,7R0DthCbfC2onWmsgA.lxHz8ivlP/,329291,5,3,1,5,1,2.0
219,7R0DthCbfC2onWmsgA.lxHz8ivlP/,241370,1,1,1,1,3,2.0
220,7XiR5NKdbCHrkcg86RtxSYY-/,324252,1,3,5,1,3,3.0
221,7XiR5NKdbCHrkcg86RtxSYY-/,327925,5,5,1,5,3,2.0
222,7XiR5NKdbCHrkcg86RtxSYY-/,324028,5,1,5,1,1,2.0
223,7XiR5NKdbCHrkcg86RtxSYY-/,240267,5,5,5,3,1,3.0
224,7XiR5NKdbCHrkcg86RtxSYY-/,331816,5,3,3,5,5,5.0
225,7XiR5NKdbCHrkcg86RtxSYY-/,322922,1,5,5,5,5,2.0
226,7XiR5NKdbCHrkcg86RtxSYY-/,159857,1,3,3,1,3,1.0
227,7XiR5NKdbCHrkcg86RtxSYY-/,238161,1,5,1,1,3,3.0
228,7XiR5NKdbCHrkcg86RtxSYY-/,321766,5,3,1,5,5,4.0
229,7XiR5NKdbCHrkcg86RtxSYY-/,239553,3,3,5,3,5,2.0
230,7XiR5NKdbCHrkcg86RtxSYY-/,239785,3,1,1,5,1,2.0
231,7XiR5NKdbCHrkcg86RtxSYY-/,324789,3,1,3,3,1,3.0
232,7XiR5NKdbCHrkcg86RtxSYY-/,322731,3,3,1,1,3,1.0
233,7XiR5NKdbCHrkcg86RtxSYY-/,320059,1,1,1,1,3,2.0
234,7XiR5NKdbCHrkcg86RtxSYY-/,322931,3,1,3,5,1,2.0
235,7XiR5NKdbCHrkcg86RtxSYY-/,322605,5,5,3,1,3,4.0
236,7XiR5NKdbCHrkcg86RtxSYY-/,16247,1,1,1,3,1,4.0
237,7XiR5NKdbCHrkcg86RtxSYY-/,161819,3,1,3,1,3,2.0
238,7XiR5NKdbCHrkcg86RtxSYY-/,318646,5,3,1,5,1,2.0
239,7XiR5NKdbCHrkcg86RtxSYY-/,322041,5,3,1,5,5,4.0
240,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,241894,3,1,1,3,1,5.0
241,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,335122,1,5,5,1,1,3.0
242,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,6006,1,3,1,3,1,5.0
243,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,324203,1,1,1,5,3,3.0
244,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,236576,1,3,3,1,3,3.0
245,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,334516,5,3,3,3,1,4.0
246,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,332244,3,5,5,5,1,4.0
247,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,159595,1,5,3,3,5,4.0
248,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,321821,5,1,1,1,5,4.0
249,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,2050,1,3,5,5,5,5.0
250,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,328493,5,3,3,5,5,4.0
251,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,333252,1,3,5,1,1,4.0
252,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,323638,5,5,3,3,5,5.0
253,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,83416,1,3,3,3,1,4.0
254,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,323681,3,5,5,3,3,4.0
255,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,237101,3,5,1,3,1,4.0
256,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,237373,5,1,3,1,5,5.0
257,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,327925,5,3,1,1,5,5.0
258,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,327838,1,5,5,5,1,3.0
259,8VOL5OSbYCDDkz1K1qV1yD5mO5gAdQuh/,334855,5,5,5,3,1,4.0
260,9QziJTuCdDrtECq39.yTfEtKhw--/,341849,3,5,1,3,5,5.0
261,9QziJTuCdDrtECq39.yTfEtKhw--/,343237,1,3,5,1,3,3.0
262,9QziJTuCdDrtECq39.yTfEtKhw--/,339309,5,1,5,1,1,4.0
263,9QziJTuCdDrtECq39.yTfEtKhw--/,338081,5,3,3,5,3,3.0
264,9QziJTuCdDrtECq39.yTfEtKhw--/,339180,3,5,1,5,5,5.0
265,9QziJTuCdDrtECq39.yTfEtKhw--/,338137,1,1,3,5,3,4.0
266,9QziJTuCdDrtECq39.yTfEtKhw--/,343639,3,1,3,5,1,4.0
267,9QziJTuCdDrtECq39.yTfEtKhw--/,330179,3,3,3,1,1,4.0
268,9QziJTuCdDrtECq39.yTfEtKhw--/,332430,1,5,5,1,3,4.0
269,9QziJTuCdDrtECq39.yTfEtKhw--/,342785,3,1,5,5,1,4.0
270,9QziJTuCdDrtECq39.yTfEtKhw--/,339230,5,1,3,3,1,5.0
271,9QziJTuCdDrtECq39.yTfEtKhw--/,330912,5,1,3,1,3,4.0
272,9QziJTuCdDrtECq39.yTfEtKhw--/,333627,1,1,1,1,5,3.0
273,9QziJTuCdDrtECq39.yTfEtKhw--/,342363,5,5,3,1,3,5.0
274,9QziJTuCdDrtECq39.yTfEtKhw--/,340151,5,5,5,5,3,3.0
275,9QziJTuCdDrtECq39.yTfEtKhw--/,340493,1,5,3,3,1,3.0
276,9QziJTuCdDrtECq39.yTfEtKhw--/,341611,3,1,5,5,1,4.0
277,9QziJTuCdDrtECq39.yTfEtKhw--/,332390,3,5,1,3,5,3.0
278,9QziJTuCdDrtECq39.yTfEtKhw--/,342623,1,1,5,1,1,2.0
279,9QziJTuCdDrtECq39.yTfEtKhw--/,333520,1,1,3,1,3,2.0
280,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322385,5,5,5,3,3,4.0
281,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,162764,5,3,5,1,5,3.0
282,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,18189,3,1,1,3,5,4.0
283,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,16993,5,1,1,5,1,5.0
284,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322311,3,1,1,1,3,4.0
285,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,324445,5,5,1,5,3,3.0
286,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,319046,3,1,5,1,3,5.0
287,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,18931,3,3,1,3,3,4.0
288,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,159875,1,3,5,3,5,5.0
289,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,326039,1,3,1,5,1,3.0
290,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,320424,5,5,5,1,3,4.0
291,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,329605,1,3,1,3,5,5.0
292,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,320487,1,5,3,1,1,4.0
293,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,83647,5,5,1,5,1,5.0
294,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,28680,5,5,5,1,3,4.0
295,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,25222,1,1,1,5,1,3.0
296,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,4801,5,1,5,5,5,5.0
297,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,324479,5,5,5,5,1,4.0
298,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,322769,1,1,1,3,3,3.0
299,9wk.TsOQeSGwXD9dodbr4JD_4FFW/,51658,1,3,5,1,1,4.0
300,A6Bt9oqedCAzAHo8nQ--/,331403,1,3,1,5,5,5.0
301,A6Bt9oqedCAzAHo8nQ--/,332281,5,1,5,1,1,2.0
302,A6Bt9oqedCAzAHo8nQ--/,324246,1,1,1,5,1,4.0
303,A6Bt9oqedCAzAHo8nQ--/,327707,1,1,1,3,5,4.0
304,A6Bt9oqedCAzAHo8nQ--/,327936,5,3,5,1,5,3.0
305,A6Bt9oqedCAzAHo8nQ--/,324954,5,1,3,5,5,4.0
306,A6Bt9oqedCAzAHo8nQ--/,322083,1,3,3,3,1,4.0
307,A6Bt9oqedCAzAHo8nQ--/,323799,1,5,3,3,3,4.0
308,A6Bt9oqedCAzAHo8nQ--/,324932,1,1,3,5,1,2.0
309,A6Bt9oqedCAzAHo8nQ--/,323360,3,5,5,5,1,4.0
310,A6Bt9oqedCAzAHo8nQ--/,322731,3,3,5,1,3,3.0
311,A6Bt9oqedCAzAHo8nQ--/,327031,5,1,5,5,3,5.0
312,A6Bt9oqedCAzAHo8nQ--/,333828,1,1,5,1,1,4.0
313,A6Bt9oqedCAzAHo8nQ--/,328120,3,3,3,3,5,4.0
314,A6Bt9oqedCAzAHo8nQ--/,10814,3,5,5,3,5,5.0
315,A6Bt9oqedCAzAHo8nQ--/,319347,3,3,3,3,3,3.0
316,A6Bt9oqedCAzAHo8nQ--/,239600,1,3,3,3,5,5.0
