,user_id,item_id,story,casting,direction,images,music,rating
48,l6fTWxqCdCUqQmrsanlbRw--/,340259,4,5,5,5,4,4.0
49,GgxD2SySdDw4_E71va0lAQl3Kg--/,337899,4,5,5,5,5,5.0
50,zVAhPAaCejwzWssS2vRoGoy7lw--/,346639,4,5,5,4,5,5.0
51,N1bql5iddDQE9V5oOxE-/,347241,3,4,4,3,3,4.0
52,KUyL18qAcDyoMKoSF1WyIzTFcA--/,23987,5,3,5,5,4,5.0
53,GKz6OFubdD3ajF.sAKYu/,327529,5,4,5,5,5,5.0
54,LeZih_CCdCUIZzEt/,326185,3,4,3,2,2,3.0
55,lFUks1eeejyPCQ--/,332551,3,3,3,4,3,3.0
56,ug7g5EyZfjd3Cw5MmZuMYA--/,327991,3,5,2,4,4,3.0
57,HyddZjKdeBG53y_w/,332414,2,3,2,2,2,2.0
58,e.zt.v6CdHyAf6o-/,325627,3,4,4,3,2,4.0
59,aHGhmEGedDwGEyN_wfA-/,335550,3,5,4,3,5,4.0
60,Wy1P5YiFei1F96QsFjU1qw--/,342201,4,4,3,4,3,3.0
61,_qh6jdGecCqaxzFofhDX/,338140,3,4,4,4,3,4.0
62,2R6ddNmCej61lWuRZDMA1iAA/,332656,4,2,4,4,3,3.0
63,tZe5cw2Qdj10RItjXg--/,325401,4,3,3,3,3,3.0
64,jfwjm1ySbC8t4F_R8F3ocu4./,322074,3,3,3,2,2,3.0
65,WwpN9BGXeyq8..zGm78-/,325872,3,4,3,3,5,3.0
66,VVA9fTuedDpe0sBgOAewnGBTgA--/,346608,3,3,3,5,4,4.0
67,W7nnP3yBdDpY99u5CAmC1nM-/,326554,3,2,3,3,3,3.0
68,A2yGppqeejprELTFQfCLbQ--/,324192,4,5,5,3,4,5.0
69,6sKIimmdYCAVlILHmsvu/,326152,3,1,1,1,1,1.0
70,7IzaxwybfD0drP3M_MX88hXXr.iMMw--/,328122,4,3,3,3,2,5.0
71,psNbmkaCdCQGIQyYkaM-/,325271,1,5,3,4,4,3.0
72,f2weKZyUeiBS3_YlcA--/,339843,3,4,3,4,4,3.0
73,q84NrB.YfCnTulWczBVNPjAj/,332430,3,2,3,5,5,3.0
74,xZW3L6uXfidPjjtOqr3.IWc-/,336633,4,5,4,4,4,4.0
75,_Tzle.qbdCeFnuinMP0-/,327079,3,4,5,5,3,5.0
76,bfJvIv6TZj7jw5OBmng-/,334095,4,4,3,4,5,4.0
77,nqmIFg.bfCW7Fzhh/,341641,1,2,2,1,2,1.0
78,qtj0MBKZYS.wdq4RjeFkD7xv/,325802,2,4,4,4,5,4.0
79,nTOu49GbYCUH1hby1Ag-/,12902,5,5,4,4,5,5.0
80,zWXwaYCbdDokLq8PXOIpdQ--/,326152,4,4,3,3,4,4.0
81,_NoChg.DezuRA68GytM-/,345076,4,5,5,5,5,5.0
82,OTkpc12bdD2qI.BSXPA-/,322729,3,4,3,4,2,3.0
83,dbY6thuddCAJA3ddf75v5kx4/,234685,3,5,4,4,4,4.0
84,znK5yCmCdHdegMamv5Q-/,328171,4,4,4,3,3,4.0
85,xbcaHvmbeiO_LdnN5tjU_y0-/,319511,5,5,4,4,4,5.0
86,UbabAueefDruKAJOSoeOWf7fXoKKFno-/,336736,4,4,3,4,3,3.0
87,71_PN_iPej0gDiqICgY-/,240434,3,5,3,5,5,4.0
88,VIULYsebZTpWNPYtxA--/,336922,4,4,5,5,4,4.0
89,UEsp9Q2SdDy57DZ5.FRrGA--/,332665,4,4,3,3,3,4.0
90,CL5C7VySejw6MevboIRJBR1z/,319160,2,3,3,2,2,3.0
91,4Z7V54SPdD0Nt6ymIvQd_4U-/,323157,5,4,5,4,5,5.0
92,jLBhZoObfCC8TKu630Fz/,331796,3,4,3,3,2,3.0
93,TUY5FASDZiZYxjIJAHBK/,339723,1,3,1,3,2,1.0
94,3pKu6nGXeiULT8RPpYbkEoU-/,161135,3,5,5,5,5,4.0
95,c13AHbGefCo3hXsHLDB5z7TJZjxz/,329614,1,1,2,3,1,3.0
96,Vj7TxKGadDkdOJhmi4cg.e0n3kM-/,329623,4,5,4,5,5,5.0
97,wQmFSlWbdD2QEw7Czt4-/,333402,2,2,4,4,3,3.0
98,qqBqUj6FYisFuG2hbZzx5MaNxMZXNtS9T0E-/,322962,3,4,3,3,3,3.0
99,ZBY7RHiVd3ntrTkTyRYE/,240434,3,3,4,4,3,4.0
100,BsMAA3efeyhaaOGB/,342785,5,3,1,1,1,2.0
101,9sdUa3GPej3X0QmxL0PZAA--/,323478,3,4,3,3,3,4.0
102,5ql5wKmEei3QPLI_.IDE7MvQcw2DYqk-/,326289,4,4,4,3,3,4.0
103,sC3mhNCbfCJH5qyi/,330042,3,5,3,3,5,5.0
104,2AYNuBiPeju7xueRcEHpMjfFoXI16w--/,338776,5,5,4,5,5,5.0
105,DxeQb_iadCmakWmB1tU-/,323841,4,4,4,4,3,4.0
106,HmlP1fqReiXqhd6tFjVScRJg/,337057,3,3,5,5,4,4.0
107,bH0reWyFdCUKeoz5TZnkyg--/,327689,4,4,4,3,3,4.0
108,7HMxYEybejzqapzA/,327495,2,3,3,4,3,2.0
109,V37.UfmdeiMs8ITMIMib/,338491,3,4,2,3,2,3.0
110,0TvzfLeEbDsUIibqWt8-/,329606,1,3,2,4,1,1.0
111,csy.UKSbfCebBNrAHerQeA--/,349260,3,4,3,4,3,3.0
112,5oYpNTqDcD1ARCnrkQthghOYeWmc/,328191,2,4,4,3,2,3.0
113,6ZXaTtKbdCNZ69Gj2QLs/,339143,4,3,3,4,4,4.0
114,fSFgx7iTfCmMbJu233f2MnA-/,347241,3,4,3,3,3,3.0
115,B5tahy.GdCR6.QgV/,323850,3,4,3,4,3,3.0
116,zqnAX.2bfDdGkPkyJPYWYw--/,324736,4,4,2,4,4,4.0
117,hDSvZ.WCeiBQMJGmXV4f/,333212,5,5,5,5,2,5.0
118,5qlHeJWFejwGkPU1hyEfOHc-/,329887,3,3,3,4,1,3.0
119,7gxanYuXczz5QFZBEVG6meC6AgU-/,337723,3,5,3,3,3,3.0
120,cPma6maYeyBQYavoAQvfBP4-/,333723,2,4,4,4,3,4.0
121,y0HxjxCVfSeggln4g8I-/,328207,1,3,2,2,2,3.0
122,e6fknqGbYC0uH3TjOsys2aE-/,325136,3,4,4,5,5,3.0
123,c13AHbGefCo3hXsHLDB5z7TJZjxz/,342984,4,5,5,5,5,5.0
124,DZBeNuKfdiZbU63RAoNKkQ--/,326507,3,4,3,4,3,3.0
125,yLyHML2DeTppC20Zk3b3lJ8-/,330138,5,5,5,5,4,5.0
126,xnYW0jWSYCqKfiVpeiBs/,329926,4,4,5,4,5,4.0
127,JsqZCueCYDd7nsGAr064/,322769,5,4,5,4,5,5.0
128,TZ_AwQCVfS8UwH8GIZgn5r34/,337581,3,3,3,5,3,3.0
129,_Vz_JVSddDSwtCbfKhvG/,326771,1,2,2,2,2,2.0
130,WoSAwsGFfSevtrfYGUkV3QY-/,335282,4,5,4,5,5,5.0
131,aIL9ZdeCdCXJ.PNL0KQ-/,335848,5,3,3,3,3,3.0
132,4DdmIquCYiH4b3gGWmZbgo8PFuoL/,324357,0,5,0,0,0,5.0
133,IG6zCbuVdDpyXi2OQLeR/,234685,5,4,4,5,4,5.0
134,m.T8CLyFYTxaYCGv_sWiFQ--/,327204,5,5,4,4,3,5.0
135,eYYfPXiZdiswtoIY.2EQCA--/,326551,3,3,3,4,3,3.0
136,JGrUqc.Yfi.X6ReoCQ--/,338461,4,5,5,5,5,4.0
137,mX4mYDCbfipPGzzN/,329950,4,4,4,2,2,4.0
138,5hLfcuaXeSftV5AOLu4-/,329913,3,4,4,4,3,4.0
139,vouib7CdcCAIiHW3Hl.D/,345497,5,5,5,5,0,5.0
140,K2UKyFeefDy.LIIiolrmx7.u/,331054,4,5,4,4,5,4.0
141,JW71FE6PeiXHR_wdudcFPcM-/,330569,4,4,5,4,4,4.0
142,8WGM7A2FfDy8C4Lapgw-/,336481,3,5,3,4,3,4.0
143,Tu55WUuUej0Lch69tAbv_Lk-/,339986,2,5,4,5,5,3.0
144,ORKat0CQcTeOIOmgVQ--/,327204,1,3,2,2,2,3.0
145,T9gYRqKXfCqrNHc.lGg-/,54693,5,5,4,4,5,5.0
146,ssf2hzacSjsGzgez/,322729,4,2,2,3,3,2.0
147,cYIpBCyFYDSveBHW_8hp2Q--/,162863,4,5,5,4,4,4.0
148,mFFNHfuQYDy.lC5Tjpk-/,332754,2,5,4,4,4,2.0
149,AD8XCDaddCFr2ZkltOrZsReqFXvz/,334483,3,5,4,5,3,4.0
150,CxAp3_GZJTyGXvqD9nwmOpA-/,323222,4,5,5,5,5,5.0
151,RD3YBbOebHitHTAA7Q--/,340850,5,4,4,5,5,5.0
152,qLTF8kWUdCCSREM-/,338680,1,2,2,4,2,2.0
153,jJtjTTeXZj2vwWoC50NZzMsOECUD/,326904,5,5,4,5,5,5.0
154,_Gmmdcmddyny7CMysg--/,323119,3,5,4,4,3,4.0
155,UynFJ_iGfCBgBnhBJSvsJQ--/,325638,2,5,2,4,4,3.0
156,Ji_w2N2cbCMXmKdWBg--/,325100,5,4,4,4,5,5.0
157,.oKbvByAfD2K4X0X5jNCgHXDW4w-/,348586,4,4,4,5,4,4.0
158,OUsQJa.CeiPO2aO.Ny27HGM-/,331765,5,3,5,3,5,5.0
159,WAzxuKGUbCqGkjtfcQ--/,322717,4,4,3,4,3,4.0
160,2esH4EGcej1m.yvAdAXmQQ--/,337642,5,5,5,3,3,5.0
161,1wRSKlSXIX1McrCL9Q--/,24779,2,3,4,4,2,4.0
162,BEDBAdKYdCft6Ysd/,333497,3,5,4,5,4,4.0
163,yQOjTtuCeiHyOSj13Nh9uTY-/,339817,3,5,4,4,5,5.0
164,8EfyyOWQeSF8ls4vGjezQIA.VnsaSPiZqzlrAV.z/,323453,3,5,3,3,3,3.0
165,DMol5kGefDwGEwS5gHsdxNIf/,328169,2,1,3,3,3,2.0
166,_q7pGrGScCu.Ed3u5Q--/,320093,3,5,4,3,4,4.0
167,A6rFYluVfSGcp2Zj136Qow--/,324632,5,5,4,4,3,4.0
168,8bhUS.eEJH3eT3AH4OM-/,341452,2,4,4,4,3,3.0
169,vFX8QtOCdCWUhwQJGCJF99w-/,331732,2,2,2,3,3,2.0
170,BSdPNuuVfSvY7fbwocG9nuSO/,335382,4,5,5,5,5,4.0
171,KO6RWPaEZzzI_po-/,51452,5,5,5,5,4,5.0
172,1UingaaddCVkg8ruHdzL/,324074,3,4,4,4,5,4.0
173,I66SaRWDfhELqDPDBUU-/,341643,4,4,3,3,3,3.0
174,sZPZhZCefDzo_8piDau1/,325423,5,5,5,5,4,5.0
175,ZcmX.FuSfCuFc4ZrJwOm/,346608,3,3,4,5,3,3.0
176,MDD8v5aFejtOx449zQFV8w--/,334832,3,4,5,5,3,4.0
177,crpn9amQdyNOs0Ku.A--/,325100,4,5,5,5,5,5.0
178,dD0nOsacJ39_uS6w/,348248,2,4,3,3,3,3.0
179,DJtjz8qYeifc9vFo/,241003,4,5,4,5,5,5.0
180,gt4rAj6XcS_TLWxpcS5yv.qHRTo-/,319954,5,4,3,4,4,4.0
181,0AgQNr2PdCkFqUU3GkL7/,340699,3,5,3,3,3,3.0
182,eYYfPXiZdiswtoIY.2EQCA--/,84307,4,5,4,5,1,4.0
183,C7oHOvOFYCPdF4dDkZcvxlfHgwks0uA-/,160166,4,3,4,5,4,5.0
184,TcCleWiSdDwkYFEXEuYlkdGh.3_8mDk-/,240951,3,5,4,5,3,4.0
185,rpHS3ZicZnp2k4Ro3A--/,335197,5,3,5,5,3,5.0
186,pkKUR7mUeS9Yj4ZJpo87jiS0n9c-/,1329,5,3,4,3,4,4.0
187,5AJ47vuPYDu26FKelhtOgw--/,336078,4,4,5,4,3,4.0
188,k4PdvSKDeyWTEZPkwMroVg--/,326043,1,3,1,3,3,2.0
189,6kwIkQqeeiJGMGL69pZL/,341250,4,5,4,4,4,4.0
190,V.lBUOGebHdUHMA-/,331775,5,5,4,4,3,4.0
191,D39TUUacYCAFGtn4vg--/,331380,2,5,1,4,4,3.0
192,RtnCv6aedCTQMaC..g--/,343365,4,4,3,3,4,4.0
193,80AMtEOPYDvsDKNUlA--/,336824,2,4,3,5,3,5.0
194,I_Z90XWcdD4A9gOhx7lRP.4-/,338323,3,2,2,3,2,3.0
195,ukRp7RKYdCH1oagy3H5apA--/,329346,4,5,4,5,4,4.0
196,o7KY2xabJXeplmyr/,3504,3,3,2,3,2,3.0
197,oBRyBzKdfDc6D9M-/,84330,5,4,5,5,3,4.0
198,_SGGO1yFeyEKWUjp/,335567,2,5,2,2,2,2.0
199,ViB6H8CUeiDnDRndsag-/,328546,3,4,5,4,5,4.0
200,KcTCZ42PYDTAmBkTQa4-/,345058,4,5,5,5,4,4.0
201,ZkWbXz.XZyUAeG7i69s-/,326052,3,3,3,3,2,3.0
202,dU4.woKBcCLL2HAOWFCnP31J8g--/,340340,3,5,5,3,5,4.0
203,oGEGbaGdfCAOFT5R5Y73DqSd/,321801,1,2,1,1,1,1.0
204,Jkg_tWeReSc6SGXI70RqCw--/,334837,1,5,3,5,3,2.0
205,gw_FhF2VfSf8XpLnqrbqh.Ylvg--/,336818,2,4,2,3,3,3.0
206,eVRs8AiQYDzUa9YHXQ--/,329614,2,2,4,4,4,3.0
207,eft5VKCUejuHcsECQA--/,322281,5,5,4,5,5,5.0
208,ppYJVVaBcyXSb78PLA--/,336481,1,3,2,2,3,2.0
209,5aYRE1uedDctidPmPZIDHUHdeXA1MD6Y/,327423,5,5,5,4,4,5.0
210,oaE.WmCQdCCY9uckuv.DekO5DA--/,328272,4,2,3,4,3,4.0
211,1VgEZYKScCu8PKx1xchHCbZA8o4-/,346393,3,4,4,5,4,4.0
212,K2UKyFeefDy.LIIiolrmx7.u/,2132,4,5,5,5,5,5.0
213,HL.5GmiOfSwS6Ubl9A--/,240711,3,3,1,2,1,1.0
214,d.89_QuCfiCT.HNWnEj2/,333778,4,4,3,4,3,4.0
215,g6K29dSDeS.YmiAI29cnZtEy_eqs/,338127,3,5,5,5,4,4.0
216,LGPfPiuVbH25N5_3P3Ie/,329681,4,4,4,3,3,4.0
217,7nv3FnObe3yJp6677Q--/,321942,2,3,2,2,2,2.0
218,Qsso8W.FZSHQo59BrQw2fg--/,330914,5,5,5,5,3,5.0
219,_jPU2v6TYTuYreu3L5c-/,324899,5,5,4,5,5,5.0
220,C3fny1ePZiRqjaXnpg--/,331823,1,4,3,3,2,2.0
221,IL66Rv2dZyRX3qjW9A--/,325136,4,3,3,2,3,3.0
222,L56kN9eFdCzZIx2ybg--/,336717,2,2,1,2,2,2.0
223,G55meQaScCBN8.xy/,327925,2,3,5,5,5,4.0
224,.s1M7d6CdCAeGRuJlGNaNUb7mw--/,340064,3,3,3,2,2,3.0
225,hfKCY5.YfC1GNHh82KDGbjTOULCm/,332731,3,5,4,3,3,4.0
226,RKDBIUuCdCMFfkYk53w-/,330573,3,2,3,4,3,3.0
227,vuR3EQuGej1.La0vtMws/,333967,4,2,4,5,1,4.0
228,Q36JfrOedD7ePzoKlfrq_5la9BqA/,326536,3,3,3,2,3,2.0
229,1rjWnJ6GeC0Bl0dUhA--/,324563,5,5,4,4,3,4.0
230,Pn9DNBeSejt1vp96_68la38q5Q--/,162866,5,4,4,4,3,4.0
231,7uX8WlSbfDeoyqfO3GjB2lM-/,239933,5,5,4,4,4,4.0
232,WYv9YYibdDwu1U2Zd9t5F4oO/,322041,2,4,2,3,2,2.0
233,csy.UKSbfCebBNrAHerQeA--/,345496,3,3,4,5,3,3.0
234,Hwpa9tiCdDo0ziURj00S_PuD/,332676,3,4,2,2,3,3.0
235,8tDTbZqTez4HMn7xpaPjGg--/,343691,2,5,3,4,4,3.0
236,zWw.E3mebCq6pjhamCMk/,325137,3,4,3,3,3,3.0
237,HW0i_1CVei2LFyLvHg--/,322386,3,4,2,3,2,3.0
238,jyrj4aqEdDtOnXqqAuE7N7I-/,327078,1,1,1,2,3,1.0
239,1g0giPOSZyO3A7s.xOk_SVI-/,326508,3,4,4,4,3,4.0
240,aUzt7IOcbC84CM_gHOAaDgE3/,337959,3,4,3,4,4,3.0
241,GTCv45iPej2nCIUpDqs-/,323818,4,5,2,1,4,1.0
242,d4HRgkGbdCenmnwnaEum/,321300,2,3,3,3,3,2.0
243,8._cbWaUfS9dbpE-/,332362,4,5,5,5,5,5.0
244,KuLKZxqbeCOtz1UNAw--/,348085,4,5,4,5,5,4.0
245,ZOeerOWefCy_4SfmAkPI_Cg-/,325478,3,4,4,4,3,4.0
246,QDycyjOYbCTBNxkfCQ--/,331290,3,3,5,5,3,3.0
247,6hEr90yXeydlb8guGG9kOA--/,327529,3,5,5,5,5,5.0
248,sOWuB12PeiMfqlu7624-/,334837,1,3,3,2,4,1.0
249,tiXq4EqdejoL0RQBhcifpLk-/,330507,3,4,1,1,3,2.0
250,nr8Nkk6BbCnhPN1aHw--/,344303,3,2,1,3,4,2.0
251,Vp2OyGqedC0UjUZcEQ--/,333828,5,4,4,4,4,5.0
252,OS_sbxeFYD1ea9YeApJF/,85364,4,3,4,3,5,4.0
253,gJd0l62BfCAIsOyNCW3L5w--/,336481,4,5,4,3,5,4.0
254,JR61F5iRYDr35PVpvjU2Okg6/,323917,5,5,5,3,5,5.0
255,hFz6sSubdD2ROjZCfr3YlfGV/,16367,3,3,3,3,5,3.0
256,zkne.BWFYCzJfqfkNiy1/,344614,5,5,4,4,5,5.0
257,HP3jC5KfeyUM4MEUQG7Dlg--/,322994,4,4,5,5,4,5.0
258,rYZxf4yCJC825zeGRvsd/,347865,4,5,5,3,3,4.0
259,2R.l.AmRZyvY6npMxZHSsxHkxtsoDbw-/,346394,3,5,4,3,3,5.0
260,dWt8MhSbdD3UOhgd0yb2UDwvdbI-/,335400,5,5,4,4,5,5.0
261,ASdw_OeCbDu0b9tZkg--/,321766,1,0,1,0,0,1.0
262,W9OCu6OdYSHphAnEIA--/,345856,1,5,1,5,1,4.0
263,7l6zMHOPejtRyuFSxcCsWmdY/,334089,1,1,1,1,0,1.0
264,xXBj8hOeeiCDN9KOxIZ0psI-/,338758,4,2,1,2,2,5.0
265,sNc4pn.edDzglVFXL.dGHg--/,324900,1,3,1,1,3,1.0
266,3NNTokGcdC3xYZ_iVif8t2DZJp.phj8-/,330912,3,3,3,3,2,3.0
267,nmecl5mCdDv_ZJmckshe/,343482,1,3,1,1,1,1.0
268,XOJed0uFfSfxbIa24dFaNA--/,323222,4,4,4,3,3,4.0
269,Z8.KfSKYdCXE2AgTH2YM_w--/,330487,1,2,2,3,2,2.0
270,9AhVu_yEdCeOfwnsNIY-/,343413,1,3,2,3,3,1.0
271,xLriaOGffjuMWJ_SjSwdnuBU/,323917,2,3,1,2,2,4.0
272,K1QPWNOFeiaf1Chm/,338679,1,1,2,2,2,2.0
273,islXpbeEbCEEGO6Kqh5uGs8-/,328573,5,5,5,4,5,5.0
274,Jj8V9L6UZycmS9YJoYw_3CA9/,337257,3,4,3,3,3,4.0
275,.i5Y_6WRdDyNl44h9kU-/,343336,2,2,4,3,4,3.0
276,VMvkmC2cfCnRPfb1zWaCwjSOuWoED7iS/,239768,4,4,4,4,3,4.0
277,X1Dx2YGFeiAx6XYYKW.Rtjk0zRkR/,318772,3,4,4,4,3,3.0
278,fheqQmSeSidvJbO5xg--/,240979,4,5,5,4,4,4.0
279,jgvrpLWdfyUpvv0-/,325267,2,3,3,3,3,2.0
280,lpzeCBCCZy92wKfu_yxkW.alfU2o/,319349,4,5,3,3,3,4.0
281,Z8.KfSKYdCXE2AgTH2YM_w--/,345089,1,4,3,5,4,3.0
282,ROCSDPaFfSfb1942FlovQxEogm0-/,324416,4,4,4,4,3,4.0
283,ts_SogKZZydKvK85cqXi/,340828,2,3,2,3,3,3.0
284,4qt8VKWfYSEpohk-/,322281,5,5,5,5,4,5.0
285,HDEN8GaXeyDVxg3XA810/,326203,5,3,4,4,5,5.0
286,fLrUZdSCdCXFXhq_SgUzx7k-/,323152,1,1,3,2,2,2.0
287,p9zleLyUeiwBqydd/,242029,5,5,4,5,4,5.0
288,7XLAwFmbfDS1QNy2ppCp/,329400,3,4,4,4,3,3.0
289,qux_tY2TbS11hbSNoXGcsYk-/,344920,1,3,2,2,2,2.0
290,I_oGWq2GfCAVzgdYLdeX/,329708,3,3,3,2,2,3.0
291,.Ha9Fh2fbzv.UJGc9DoD/,344381,2,3,3,4,3,3.0
292,4Z5nbriEbCF4KBWKkM2ISw--/,330592,1,3,1,2,3,1.0
293,uqdHw_uFfSc39AbbfjYf_Bk-/,340833,2,1,2,2,2,2.0
294,Uh1gRBGFejlAp4wBklYjBEw-/,11169,3,3,4,3,3,3.0
295,ndN_fbqddDR7MeHjHQo-/,336358,2,3,1,3,2,1.0
296,6dUYnqGbdj3fgqswZQ--/,325802,5,5,5,4,4,5.0
297,5aJjNMOPdCB4yu1Yzen.Gss-/,329493,3,2,2,3,3,2.0
298,osTxikKefDz4qpWSuqzhQCiw.i1lkbQ-/,347420,3,5,5,5,3,5.0
299,AHbi6jSdejk4kHBG4CCxfc4-/,343546,3,5,4,5,2,4.0
300,mk7r1qObdCDrOmHlTr.FT20-/,338382,4,5,3,3,5,5.0
301,bPXYf7WFdCX9jL3jIo01kSdJdAc-/,329887,5,4,4,5,3,5.0
302,mAXI0hiEcClODYsNC3b7/,325104,3,4,4,3,4,4.0
303,zn0P_MKCc319Xw--/,324574,3,4,1,4,3,3.0
304,hb_.xU6Feju1QVpvFY.d8gcrlA--/,83647,4,5,5,4,5,4.0
305,VaRKjkSCdCXxLoAsiC.1mCg-/,326744,2,4,2,2,5,2.0
306,iHu2StmCeiB7qqtBKdxWESMd/,343694,1,3,2,3,3,2.0
307,p0hEiLCVfS9.6_qPO55P/,333418,3,4,2,3,3,3.0
308,5SSk2PqfZyEFvaMWx3Y-/,335872,2,3,2,3,3,2.0
309,EQGXtWqRdCeaoeGo/,334832,1,3,1,1,1,1.0
310,etLQQF2ffiGgRcUn9w--/,147533,5,5,5,5,3,5.0
311,Y0pvy.aVfSfpYCRaHzDp/,323225,5,5,4,5,4,5.0
312,_oVgEIqeejrAQ4QhJQt71F43Vg--/,332668,4,5,5,4,3,5.0
313,1CbcoPaObRH0YkW.CNgodzk-/,327918,4,5,5,5,5,5.0
314,YHPPGqOAfDoIVO5ZC26J/,348144,5,5,3,5,3,5.0
315,mHqAe0qdYCO2LbYirZo6Cuv3/,324879,5,4,5,5,5,5.0
316,vjAp5YiZZyeVHOvZhMItz1aC7NRIm68-/,333723,4,3,3,4,4,4.0
317,4hS9Q4aFdD0LCAWAndmWdTguMLl8/,327496,5,4,5,5,5,4.0
318,8NER5S2CJCuX6jBPLmEC/,330551,1,2,2,2,2,2.0
319,4Psu6auQcTojbSrGsQ--/,326623,3,2,3,3,2,3.0
320,I3Odc9qafDoy3HPe/,346152,5,5,4,4,4,5.0
321,V.UtqQ6RdCOyzo92dDg9bze7/,332065,5,3,3,4,5,4.0
322,CgCqpb.FfTu_sTwP4zz7/,242056,3,3,3,3,2,2.0
323,WP_emwyXbCiybBUIFw--/,338079,2,3,1,2,2,3.0
324,cRlRjpudeiHMoWo1LUo-/,333828,5,4,5,5,4,5.0
325,Wb6bWruPdD3ojToC_XA-/,335567,3,5,5,5,5,5.0
326,tvZUo82ceiZtAmz6IlaIZU44.lem/,323097,3,4,3,4,4,4.0
327,LKZ5oF6bYTcdXK5OuQ--/,148762,5,5,4,3,3,4.0
328,KO6RWPaEZzzI_po-/,330871,2,3,3,4,3,3.0
329,tsor5iiFdibYAZPI8BhY/,343491,2,4,2,2,2,2.0
330,_uOZwyGXeyxPfC.YXikx1Cs-/,333212,5,5,5,5,4,5.0
